x,y,z1,z2
0.055253,0.298131,0.433838,0.296848
0.50721,0.238361,0.328964,-0.591145
0.651911,0.289784,0.283924,-0.067079
0.033295,0.054154,-1.000393,-1.361691
0.060624,0.052583,-0.071664,-1.140174
0.451728,0.421469,-1.114937,-1.210497
0.516136,0.395865,-0.930242,-0.845218
0.816083,0.098116,1.520991,0.525747
0.556924,0.110826,0.461099,1.201492
0.07425,0.065354,1.055565,-0.398558
0.802716,0.093919,0.256344,-0.311794
0.333577,0.436057,1.612532,0.971894
0.537072,0.493446,0.758844,1.301664
0.642374,0.28922,-1.25367,-0.83528
0.683024,0.155886,0.379265,-0.006871
0.023453,0.469383,0.944475,1.091032
0.686412,0.224399,3.320716,3.291403
0.249989,0.391638,-0.279413,-1.461075
0.648981,0.357916,-0.358487,0.089945
0.085863,0.240192,1.14405,0.421102
0.494728,0.398978,-0.722285,-0.954331
0.235721,0.039063,0.028595,0.023566
0.487556,0.330388,0.591498,0.00922
0.953674,0.02916,0.202699,0.391366
0.76199,0.259129,1.445918,1.391946
0.058656,0.128374,-0.142924,-0.374237
0.56408,0.288502,0.093848,-0.477867
0.882124,0.114336,0.915746,0.752991
0.622843,0.365286,0.294256,-0.483654
0.85037,0.320851,2.395317,1.591151
0.749889,0.162524,0.450749,-0.065605
0.579568,0.188586,-0.002343,-0.645134
0.032914,0.038956,-0.962669,-1.72654
0.623285,0.106035,1.643127,1.832609
0.825071,0.111543,1.449686,0.853797
0.042542,0.349126,0.533084,0.00199
0.403388,0.30428,-0.647451,-1.384658
0.390616,0.287388,-0.01988,-1.405568
0.802686,0.018311,-0.139681,-0.013381
0.008972,0.102785,-1.156818,-1.46769
0.211002,0.335271,-1.226455,-2.736011
0.37322,0.262898,-0.977575,-1.560303
0.101946,0.244862,1.361476,0.670341
0.567208,0.256611,0.646066,0.033495
0.48986,0.370764,-0.501121,-0.445977
0.821088,0.371725,0.268558,0.674914
0.233066,0.257694,0.199064,-0.273557
0.763821,0.285801,1.690817,1.067805
0.457008,0.430182,-1.761648,-1.516622
0.430335,0.11165,1.514946,2.808945
0.256306,0.44625,-0.020229,0.352649
0.487785,0.095796,1.429,1.295333
0.06215,0.434699,-1.330946,-0.511132
0.607767,0.026978,0.704567,0.686
0.65803,0.282109,0.633244,0.617078
0.820645,0.449042,0.279482,-0.204879
0.978363,0.134569,-0.400383,0.35404
0.843259,0.16321,0.765323,0.2255
0.227466,0.411398,-1.080721,-1.535296
0.906157,0.130312,1.403107,0.870554
0.845945,0.415442,-0.776641,-0.608309
0.668009,0.352911,0.486917,0.866342
0.897307,0.219364,0.080204,-0.292932
0.570321,0.396765,0.335819,-0.576589
0.226383,0.158679,1.368696,0.80262
0.789029,0.369635,0.621536,1.290571
0.310811,0.134874,-1.26391,-1.003242
0.838117,0.025925,0.523554,-0.018502
0.844373,0.079789,0.17352,0.544243
0.452399,0.462928,-1.517684,-1.002279
0.156741,0.155322,0.276132,-0.969407
0.571878,0.133837,-0.062846,0.939896
0.159884,0.074708,-0.787267,-1.399345
0.310109,0.230884,-1.190844,-1.75178
0.293935,0.25452,-0.61497,-1.775203
0.720394,0.483696,-0.659258,-1.002714
0.71429,0.425452,-0.65928,-0.300846
0.065415,0.452674,0.123846,0.163694
0.169528,0.412924,1.250457,0.839098
0.703807,0.207202,3.373393,3.062018
0.351461,0.185718,-2.260101,-1.770582
0.052384,0.41059,-1.420294,-1.319281
0.065537,0.352361,0.798057,0.316012
0.382071,0.387686,0.511393,-0.170552
0.228367,0.084077,0.10098,0.030647
0.950362,0.207797,0.974327,0.269965
0.778454,0.236011,-0.380067,0.249131
0.680369,0.39028,0.905232,0.629333
0.453696,0.298878,-1.303518,-1.487527
0.488594,0.203861,-1.333145,-1.158305
0.648569,0.177371,0.727216,0.289197
0.036835,0.326497,0.008748,-0.015003
0.452583,0.071519,1.877136,2.268408
0.598154,0.210346,1.50171,0.275813
0.108461,0.434012,0.681897,0.921289
0.319799,0.234668,-1.224203,-1.694353
0.253696,0.208515,-0.733209,-1.17664
0.55407,0.235721,0.060678,-0.686343
0.254047,0.145907,-0.154467,0.073141
0.992844,0.048631,0.687597,1.521755
0.710933,0.324315,-0.177301,-0.020658
0.097368,0.138354,0.029811,0.067794
0.197498,0.263142,0.681334,0.22115
0.133989,0.434272,0.382045,0.987592
0.742657,0.286503,1.870802,1.503126
0.499138,0.234699,0.388879,-0.654928
0.051804,0.404654,-1.723236,-1.480657
0.021225,0.038911,-1.702373,-2.023091
0.584558,0.14757,0.537587,0.936291
0.036652,0.298177,0.868691,0.328656
0.119478,0.415152,0.532005,0.751681
0.502846,0.298085,0.211444,-0.872947
0.758846,0.44126,-0.310289,-0.527253
0.516396,0.299245,-0.391944,-1.046722
0.209461,0.276081,0.892423,-6.10E-05
0.844617,0.440024,0.355526,-0.396172
0.881743,0.428428,-0.881762,-0.051648
0.448524,0.152697,-0.261694,-0.090592
0.09958,0.269306,0.646391,-0.00072
0.754406,0.001617,0.159783,0.497283
0.95198,0.456306,0.573434,0.37246
0.317159,0.217212,-1.225969,-1.448726
0.484642,0.004425,2.227245,2.374078
0.75198,0.28188,1.898361,1.288487
0.086976,0.049928,1.391819,-0.664633
0.205982,0.376532,-0.094122,-1.415252
0.557153,0.098772,0.454226,1.208544
0.598764,0.047959,1.041685,0.844439
0.000916,0.152483,0.470982,-0.21696
0.875288,0.293004,0.489563,0.500426
0.275273,0.068925,0.706478,1.284496
0.594278,0.464912,1.236794,0.664225
0.379461,0.303777,-2.053841,-2.191679
0.304234,0.312932,-0.693385,-1.220691
0.182467,0.022614,0.092538,-0.710923
0.906996,0.378058,0.058847,0.448894
0.727749,0.026566,0.386228,-0.10996
0.099687,0.197086,0.392728,-0.512809
0.314458,0.440024,1.489933,0.991336
0.769268,0.403372,-0.163087,0.372494
0.000809,0.321416,0.330222,-0.1665
0.180224,0.488579,1.160158,0.75022
0.754665,0.103655,0.002625,-0.582775
0.141329,0.309468,-1.052463,-0.612518
0.142687,0.003983,-1.777826,-1.643955
0.651881,0.49398,0.538672,0.22344
0.18265,0.270451,0.75036,-0.119809
0.152102,0.00032,-1.65451,-1.604966
0.966445,0.097261,0.170577,0.54221
0.481285,0.437949,0.242037,-0.5219
0.31632,0.127092,-0.80515,-0.529859
0.87541,0.199527,0.225289,-0.179463
0.878676,0.081514,0.002799,-0.007272
0.400122,0.207599,-1.716624,-1.357165
0.054185,0.125399,-0.196961,-0.35701
0.277195,0.0383,0.169972,0.443605
0.518135,0.054047,0.304778,0.504944
0.909331,0.322499,-0.24983,0.434042
0.290883,0.238239,-0.589373,-1.729127
0.303777,0.341497,-0.792236,-0.74487
0.565698,0.093523,-1.63019,0.464535
0.419043,0.032364,0.780544,1.108695
0.957671,0.310094,0.07968,0.746501
0.54725,0.184573,-1.096249,-1.164913
0.55938,0.24799,0.210683,-0.171095
0.714885,0.087404,-0.247168,-0.688973
0.042924,0.143679,-0.527541,-0.78843
0.628153,0.483085,0.750164,0.645167
0.74168,0.159274,0.154577,0.245106
0.140612,0.054902,-0.631263,-1.23132
0.915206,0.432868,0.813711,0.855564
0.935225,0.411673,0.552853,0.801944
0.392157,0.182422,-1.229939,-1.196875
0.562066,0.36405,-0.148274,-1.09537
0.471382,0.024323,0.421745,1.586539
0.976318,0.37464,0.734394,0.984095
0.072953,0.071901,1.167036,-0.124099
0.635294,0.279484,-0.344515,-0.746071
0.92221,0.319234,-0.167409,0.466995
0.216907,0.467369,-1.76455,-1.064539
0.758099,0.286687,1.385006,1.040967
0.276585,0.071855,0.435975,1.362225
0.339727,0.024674,0.957305,1.316933
0.57145,0.446448,0.235128,0.298623
0.321233,0.317357,0.033354,-0.813518
0.608148,0.415091,-0.403827,-0.062646
0.015,0.166079,1.450995,0.574996
0.07155,0.123629,0.718853,0.105387
0.431159,0.356939,-0.682857,-0.335276
0.419135,0.229191,-1.025321,-1.192203
0.664454,0.40119,0.594569,0.057817
0.726497,0.172137,1.015113,0.803356
0.054902,0.436561,-0.380596,-0.272736
0.7252,0.405188,1.16613,1.143217
0.310399,0.259892,-1.719461,-2.359063
0.237201,0.332113,-1.250175,-2.65902
0.300603,0.420829,0.114435,0.30904
0.450172,0.005234,0.593602,1.719228
0.111589,0.067842,0.720759,-0.304172
0.091142,0.459968,-0.153081,0.081869
0.389166,0.262516,-1.428798,-1.499766
0.210025,0.00412,-1.353308,-0.801615
0.591562,0.24332,0.017215,-0.945773
0.054856,0.132967,-0.408053,-0.561407
0.8934,0.005264,-0.551857,-0.15877
0.415259,0.150439,1.63067,1.058348
0.30837,0.080385,1.863729,1.698444
0.841596,0.199832,-0.481416,-0.630805
0.677775,0.081041,0.153405,-0.375973
0.232944,0.349279,-0.507743,-2.042995
0.729732,0.360845,0.126992,0.285366
0.471275,0.228519,-0.559063,-1.491847
0.798688,0.254246,-1.236278,-0.449232
0.423117,0.323751,0.053934,-0.532772
0.054246,0.035706,-1.178917,-1.877742
0.500374,0.499962,2.446911,2.360041
0.686625,0.485145,0.475646,0.131407
0.516533,0.337865,0.402383,-0.460987
0.801999,0.128405,-0.19908,0.190931
0.921584,0.293889,-0.011645,0.20561
0.137881,0.354543,-0.190193,-0.17345
0.219821,0.127855,1.685899,1.023253
0.881025,0.178683,-0.895563,-0.53659
0.103105,0.316884,0.610171,0.143137
0.984817,0.367468,0.172156,0.753872
0.152529,0.151919,0.538287,-0.865291
0.270359,0.200885,-2.024259,-1.947037
0.168048,0.126619,-1.089929,-1.573014
0.43946,0.382742,-0.499021,-0.356865
0.694453,0.178195,0.401207,1.015157
0.758251,0.460197,-0.491008,-0.76715
0.086244,0.188678,0.565521,-0.331742
0.191485,0.373877,0.210921,-1.052244
0.625574,0.106737,1.507462,1.763486
0.976745,0.332723,1.368309,1.311033
0.096391,0.494179,0.36991,-0.343437
0.711727,0.450401,-1.678152,-1.007135
0.941405,0.24213,0.6174,0.159036
0.682109,0.000641,-1.119353,-0.002308
0.638575,0.235676,0.71488,0.645866
0.123568,0.380621,1.372019,1.147177
0.721981,0.178882,1.18736,1.004939
0.12134,0.003861,-1.238966,-1.803455
0.449409,0.446143,-2.229607,-1.471676
0.48397,0.07364,0.929287,1.310321
0.909102,0.366506,0.246395,0.647799
0.071885,0.057389,0.361086,-0.791854
0.634607,0.243809,0.821151,0.348143
0.818952,0.21265,-1.288512,-1.165473
0.635111,0.316472,-0.75082,-0.895467
0.387335,0.269749,-1.077787,-1.569761
0.629435,0.440024,0.645561,-0.133147
0.70811,0.178943,1.051989,1.104465
0.792996,0.301274,2.036589,1.502497
0.007736,0.065202,-0.867885,-1.448196
0.993057,0.458106,-1.491716,-1.146019
0.516258,0.166232,-0.048023,0.029306
0.262913,0.423285,-0.615101,-0.647831
0.481392,0.477272,0.733157,1.078242
0.792569,0.103288,-0.42073,-0.62736
0.58854,0.029969,-0.836168,0.038817
0.912276,0.399359,-0.321828,0.193485
0.811048,0.172061,0.118103,-0.217542
0.81886,0.261112,-0.216441,0.288302
0.038758,0.414343,-1.248087,-1.084895
0.071534,0.187259,1.064737,0.069969
0.09369,0.15227,0.695313,0.05411
0.588861,0.263874,-0.145199,-0.736603
0.307759,0.406394,0.713776,0.676496
0.040528,0.46537,0.75967,0.560072
0.594018,0.196597,0.785738,0.019253
0.735882,0.266773,1.177409,1.727196
0.10901,0.256764,0.973094,0.4778
0.273518,0.424582,-0.008613,-0.3068
0.276555,0.03386,-0.053924,0.372857
0.22182,0.115969,0.799402,0.767694
0.953491,0.448447,-0.045182,0.158199
0.559075,0.335348,-0.027578,-0.623402
0.768566,0.106874,-0.018558,-0.57752
0.396689,0.151843,-0.600736,-0.510448
0.49015,0.274937,0.248358,-0.997939
0.346624,0.344671,-0.854767,-0.689228
0.001083,0.474418,1.472247,2.066367
0.949905,0.439734,0.909019,0.404772
0.531075,0.428473,-0.788894,-0.351926
0.920348,0.324147,0.137364,0.564994
0.122301,0.472221,-0.869243,-0.127778
0.329412,0.274769,-1.081199,-2.041475
0.448539,0.118257,0.73428,1.852596
0.733928,0.453635,-0.318941,-0.819098
0.377234,0.294057,-2.550143,-2.480502
0.749889,0.156191,-0.139886,-0.238901
0.758968,0.152438,-0.731253,-0.727881
0.20264,0.383352,-0.296243,-1.137339
0.188006,0.372885,0.225403,-0.845967
0.546105,0.427192,-1.051539,-0.363234
0.522866,0.45185,0.400385,0.101155
0.458366,0.323415,-1.011133,-0.66799
0.524651,0.459159,0.000663,0.26712
0.492668,0.17116,-1.107589,-0.863227
0.174365,0.185214,-0.091582,-0.521563
0.872938,0.229435,0.058431,0.227918
0.843076,0.099153,0.858105,0.638238
0.221332,0.204059,0.199675,0.011865
0.324102,0.180987,0.032076,-1.046431
0.017456,0.289113,-0.216545,-0.01658
0.360052,0.179477,-1.810961,-1.558067
0.667048,0.059495,0.79336,0.427035
0.898283,0.210727,-0.469293,-0.644085
0.013062,0.269291,0.500657,-0.416772
0.181506,0.34876,-0.834945,-1.56437
0.500069,0.158679,-0.403815,0.076803
0.341054,0.351568,-0.193235,-0.139343
0.817777,0.126726,2.734305,1.53948
0.604089,0.24744,0.324496,-0.845002
0.187671,0.030396,-0.175643,-0.703829
0.174945,0.182437,0.241879,-0.566573
0.304799,0.000381,-0.687834,-0.515766
0.468803,0.122606,-0.845467,0.278127
0.88426,0.225574,-0.369903,-0.115665
0.525048,0.019989,0.408741,0.56304
0.362142,0.011933,0.375831,1.125102
0.33022,0.294957,-0.313551,-1.531455
0.727443,0.348425,-0.978006,-0.459703
0.282826,0.206653,-0.905109,-1.511501
0.455894,0.196551,-2.873719,-2.207602
0.944259,0.042115,-0.37416,0.534848
0.264408,0.402594,-0.155095,-1.372779
0.563577,0.091081,-1.33659,0.536917
0.847211,0.488548,0.161541,-0.936915
0.500969,0.338247,0.443076,-0.282663
0.316335,0.170779,-1.080339,-0.926258
0.921645,0.283482,1.088536,0.565516
0.938186,0.026856,-0.353649,0.164846
0.329015,0.237064,-1.255749,-1.442426
0.244526,0.087816,-0.24644,0.268805
0.918868,0.428244,1.220944,0.980104
0.633066,0.188952,1.136381,0.692538
0.289769,0.02565,-0.248077,0.203447
0.662959,0.367315,-0.162317,0.107592
0.699748,0.128634,-0.359679,-0.648607
0.461723,0.165316,-1.079295,-0.855845
0.070756,0.48426,1.164988,0.046805
0.151095,0.128435,-1.338504,-1.515251
0.098619,0.048402,1.190833,-0.550533
0.707073,0.294331,-0.338217,0.667575
0.878553,0.364767,1.676693,1.126832
0.732586,0.434913,-0.91776,-0.252285
0.207156,0.419104,-1.352195,-1.42679
0.477302,0.160479,-1.024732,-0.849124
0.809918,0.331945,2.166492,1.874268
0.756481,0.24831,1.101327,1.562949
0.45481,0.021012,-0.320514,1.484406
0.327031,0.239078,-1.502465,-1.650425
0.478447,0.099138,0.721747,1.13922
0.153567,0.060945,-0.471743,-1.15032
0.537942,0.188342,-1.431631,-1.184054
0.269917,0.498009,-0.525637,-0.481633
0.753429,0.452369,-0.059217,-0.694367
0.445182,0.279423,-0.537141,-1.576701
0.601221,0.292958,-1.441064,-1.870538
0.827039,0.403052,-0.568778,-0.166173
0.613642,0.393271,-0.391952,-0.350927
0.695369,0.051438,-0.586735,-0.531572
0.850278,0.092836,-0.036756,0.222908
0.36405,0.388632,-1.199496,-0.130017
0.333211,0.305562,-1.47855,-1.63194
0.917464,0.231617,-0.201907,-0.494348
0.319722,0.037308,1.135675,0.808035
0.346548,0.2486,0.054747,-1.072802
0.341482,0.122683,-1.128059,-0.799875
0.709163,0.087633,0.488501,-0.476367
0.651621,0.217273,0.593774,1.112674
0.382666,0.228672,-1.415361,-1.380691
0.055894,0.084092,1.625669,0.536754
0.311849,0.058091,0.633601,1.03476
0.786206,0.1467,0.278016,-0.583266
0.337087,0.118227,-0.875391,-0.541247
0.934234,0.128023,0.758652,0.570735
0.584741,0.163165,-0.123939,-0.082067
0.709163,0.1402,-0.873877,-0.694889
0.27335,0.269627,0.003635,-1.410237
0.380865,0.488167,-0.021586,-0.923172
0.657816,0.058625,0.072324,0.102273
0.182238,0.491615,1.002451,0.657087
0.525933,0.279469,-0.662308,-0.688644
0.38703,0.417609,-0.807406,-0.637813
0.616007,0.071382,0.919483,1.180775
0.045777,0.248493,-0.505157,-1.142074
0.328878,0.367193,0.0893,0.549656
0.762295,0.48014,1.08258,-0.226363
0.592111,0.306722,-0.135348,-1.147587
0.07425,0.039261,-0.739603,-1.744174
0.739696,0.160418,0.381274,0.338672
0.721645,0.163333,-0.342617,0.232544
0.556085,0.116243,1.004158,1.392621
0.742245,0.382971,1.178305,1.071602
0.942611,0.152819,0.360891,0.130377
0.171939,0.127245,-1.417766,-1.633764
0.747189,0.271931,2.180747,1.659539
0.50367,0.047898,0.562623,0.720005
0.472694,0.044663,0.393251,1.347432
0.926757,0.366705,0.141924,0.639522
0.5252,0.039078,0.998727,0.667514
0.473762,0.388968,-0.107582,-0.128975
0.136126,0.250141,0.855742,0.817577
0.465293,0.443397,-1.75312,-1.171769
0.925078,0.21088,-1.05095,-0.870442
0.477134,0.41178,-0.006724,-0.699706
0.94519,0.051057,-0.383602,0.606218
0.606378,0.09868,2.592822,1.953132
0.816693,0.430442,0.681659,0.183032
0.960662,0.25182,1.604764,0.516701
0.09221,0.492943,0.400674,-0.27968
0.124361,0.253498,0.969881,0.724626
0.229435,0.389517,-0.56189,-1.319793
0.152071,0.070802,-0.372678,-1.202761
0.566766,0.119112,0.568169,1.003726
0.928481,0.408713,0.553235,0.700878
0.011078,0.367208,0.363777,-0.479011
0.489647,0.319234,0.165802,-0.188159
0.460182,0.460044,-0.657015,-0.495982
0.262867,0.043244,0.845975,0.581734
0.300679,0.157153,-0.603889,-0.876377
0.14107,0.408835,1.465336,1.375191
0.883833,0.265965,-0.109542,0.212487
0.7252,0.303487,0.39577,0.456168
0.238682,0.06482,0.07238,0.078878
0.430732,0.150942,0.545186,0.756406
0.59144,0.008133,0.476797,1.138835
0.701076,0.436057,-0.794914,-1.028231
0.192889,0.159106,-0.371736,-0.573336
0.963928,0.17557,0.747622,0.10996
0.235904,0.45037,0.660961,0.225099
0.95819,0.489906,-0.895083,-0.848611
0.513268,0.08069,1.302833,1.106869
0.795575,0.466331,0.176268,-0.470952
0.516289,0.184741,-1.028092,-1.003278
0.316121,0.324346,-0.168659,-0.680674
0.61735,0.386557,0.951871,0.022209
0.753048,0.375845,0.379222,0.639431
0.96025,0.295338,0.819125,0.772302
0.652445,0.252949,2.255959,1.523621
0.236072,0.338979,-1.48573,-2.70543
0.225055,0.218067,0.493985,-0.077031
0.691341,0.491417,0.047868,-0.04617
0.443488,0.077516,2.201243,2.238576
0.196094,0.245014,-0.575682,-0.376843
0.450187,0.396674,0.414423,0.039464
0.484901,0.492958,1.569727,1.962438
0.812787,0.161563,0.250289,0.050063
0.021622,0.229343,-0.776797,-0.534447
0.79263,0.291493,2.810145,1.339338
0.660258,0.187747,1.26003,0.957319
0.708934,0.368399,0.20665,0.380239
0.022995,0.310399,1.055166,0.17338
0.23415,0.147387,0.110299,0.451841
0.465583,0.221469,-1.316608,-1.74997
0.526101,0.130617,2.770852,2.776044
0.483909,0.199847,-1.526229,-1.394928
0.01088,0.142916,0.351614,-0.681457
0.087388,0.493324,0.570428,-0.286883
0.555642,0.021347,-0.35177,0.392822
0.18497,0.180346,0.111453,-0.56653
0.60174,0.211948,0.755717,0.119721
0.462715,0.118944,-0.40046,0.67821
0.171054,0.054673,-0.450597,-0.95067
0.141024,0.33341,-0.012332,-0.280057
0.4878,0.230884,0.490831,-0.693438
0.344305,0.348959,-0.504422,-0.344294
0.634867,0.47805,1.617228,0.643917
0.368383,0.393744,-0.90679,-0.194578
0.235813,0.439033,1.174378,0.23349
0.406485,0.114626,2.0594,2.388124
0.085664,0.210971,0.282409,-0.081311
0.847593,0.288762,-0.035729,0.602161
0.527199,0.433783,-0.606954,-0.338616
0.669856,0.440955,-0.231216,-0.614606
0.782986,0.109194,-0.064562,-0.701531
0.693004,0.480964,0.101465,-0.147893
0.202487,0.095888,0.048364,-0.174201
0.225574,0.023468,-1.01545,-0.603944
0.657588,0.109941,0.973056,0.514102
0.361532,0.131991,-1.371342,-0.955615
0.796277,0.423529,0.051135,0.268554
0.442985,0.332372,-0.537292,-0.170455
0.674357,0.086015,-0.459632,-0.678895
0.071901,0.342382,0.115046,0.379871
0.557244,0.196201,-0.197006,-1.23985
0.231495,0.181155,0.419747,-0.068682
0.217121,0.014771,-1.999433,-0.965325
0.294942,0.119219,-0.177839,0.15406
0.792737,0.395315,0.05461,0.648303
0.504341,0.455695,0.196746,0.648483
0.401923,0.178286,-1.603049,-1.253106
0.054978,0.179065,0.180021,-0.05013
0.769116,0.37583,-0.022924,0.636685
0.451499,0.117723,0.171384,1.591715
0.191394,0.037201,-0.043588,-0.673144
0.541054,0.134585,1.896008,2.228924
0.431281,0.36762,-0.20545,-0.124243
0.597421,0.498833,1.584142,1.961225
0.849561,0.360128,0.816664,0.702602
0.240085,0.225772,0.230258,-0.428428
0.021454,0.39881,-1.228021,-1.039027
0.232944,0.465064,-1.127988,-0.662669
0.528328,0.120668,1.8608,2.504915
0.187594,0.166445,-0.60585,-0.587269
0.812558,0.459785,0.834545,-0.212332
0.407935,0.206607,-1.14345,-1.210642
0.680598,0.345312,0.949288,1.064794
0.036942,0.175219,0.475171,0.144914
0.39559,0.211872,-1.229712,-1.30859
0.950561,0.343099,1.361496,1.499324
0.9729,0.114229,-0.100794,0.456961
0.444007,0.023651,-0.370927,1.28878
0.09102,0.377157,0.682604,0.54525
0.373526,0.191318,-0.902907,-0.925056
0.854093,0.262531,0.881229,0.828243
0.937926,0.197803,0.411118,-0.28689
0.291585,0.431632,0.310302,0.077959
0.66659,0.096269,0.130488,-0.34591
0.853559,0.289082,0.691128,0.56412
0.130571,0.269902,0.342342,0.388165
0.314611,0.191165,-0.56382,-0.998496
0.231189,0.360555,0.299975,-1.469617
0.771023,0.275608,1.380077,0.872477
0.445975,0.358358,-0.263552,0.036344
0.973541,0.382086,1.327752,1.040206
0.382452,0.039475,-1.170035,-0.034565
0.84976,0.101488,0.318375,0.381155
0.036454,0.39678,-1.221941,-1.231877
0.435752,0.115679,1.772647,2.647889
